account_id,citizen_id,bank_name,account_number,ifsc
ACC007621,CID008888,HDFC Bank,298524449420,SBIN307313
ACC007622,CID008889,Bank of Baroda,150180791601,SBIN598352
ACC007623,CID008890,SBI,991958759077,SBIN355552
ACC007624,CID008891,ICICI Bank,176253281584,SBIN496313
ACC007625,CID008892,SBI,612536265497,SBIN718881
ACC007626,CID008893,Union Bank,840764017285,SBIN252356
ACC007627,CID008894,HDFC Bank,518455049126,SBIN953673
ACC007628,CID008895,Bank of Baroda,361305671484,SBIN806050
ACC007629,CID008897,Canara Bank,326913436747,SBIN623589
ACC007630,CID008898,Canara Bank,201594441908,SBIN219683
ACC007631,CID008899,HDFC Bank,286951918667,SBIN528689
ACC007632,CID008900,Union Bank,877621545200,SBIN955560
ACC007633,CID008901,Bank of Baroda,498659576799,SBIN559169
ACC007634,CID008903,Bank of Baroda,353020834576,SBIN427270
ACC007635,CID008904,Canara Bank,687124821841,SBIN874037
ACC007636,CID008905,Bank of Baroda,863405612947,SBIN143124
ACC007637,CID008906,Axis Bank,358498687983,SBIN763367
ACC007638,CID008907,Canara Bank,186058941825,SBIN478707
ACC007639,CID008908,Union Bank,513790271645,SBIN156868
ACC007640,CID008909,HDFC Bank,346191533517,SBIN973369
ACC007641,CID008910,ICICI Bank,739145231404,SBIN425824
ACC007642,CID008911,Union Bank,911979498235,SBIN595349
ACC007643,CID008912,HDFC Bank,860994603365,SBIN356109
ACC007644,CID008913,Bank of Baroda,238819224435,SBIN149842
ACC007645,CID008914,HDFC Bank,540680383971,SBIN701074
ACC007646,CID008915,SBI,290960172144,SBIN464238
ACC007647,CID008917,HDFC Bank,922277372163,SBIN868875
ACC007648,CID008918,Canara Bank,550973015492,SBIN766581
ACC007649,CID008919,Bank of Baroda,592155835634,SBIN560025
ACC007650,CID008920,HDFC Bank,194444965420,SBIN625031
ACC007651,CID008921,Bank of Baroda,305813811953,SBIN666987
ACC007652,CID008922,ICICI Bank,505091855880,SBIN649538
ACC007653,CID008923,Canara Bank,335763032835,SBIN946135
ACC007654,CID008924,SBI,281444561678,SBIN549862
ACC007655,CID008925,Union Bank,704055236499,SBIN850316
ACC007656,CID008926,Union Bank,158402404608,SBIN797534
ACC007657,CID008927,Bank of Baroda,327245600293,SBIN482057
ACC007658,CID008928,Axis Bank,966685252666,SBIN154187
ACC007659,CID008929,Canara Bank,333734082755,SBIN784799
ACC007660,CID008931,Union Bank,664226932499,SBIN184216
ACC007661,CID008932,Canara Bank,877952445153,SBIN321657
ACC007662,CID008933,Canara Bank,391802311332,SBIN343124
ACC007663,CID008934,Canara Bank,599278306537,SBIN996372
ACC007664,CID008935,ICICI Bank,694767513370,SBIN539584
ACC007665,CID008936,ICICI Bank,444990897903,SBIN391109
ACC007666,CID008937,Union Bank,848070338532,SBIN203400
ACC007667,CID008938,Canara Bank,299945664611,SBIN680619
ACC007668,CID008941,Bank of Baroda,642379712570,SBIN661241
ACC007669,CID008942,HDFC Bank,723627021099,SBIN982813
ACC007670,CID008943,HDFC Bank,874382155480,SBIN190046
ACC007671,CID008944,Bank of Baroda,788995230747,SBIN757892
ACC007672,CID008945,Axis Bank,328003050912,SBIN147174
ACC007673,CID008947,Union Bank,259180704195,SBIN205745
ACC007674,CID008948,ICICI Bank,481481271989,SBIN648891
ACC007675,CID008949,Canara Bank,417156999198,SBIN744661
ACC007676,CID008951,Canara Bank,489374557821,SBIN602368
ACC007677,CID008952,SBI,992337649843,SBIN868866
ACC007678,CID008953,Axis Bank,706652863784,SBIN154929
ACC007679,CID008955,Canara Bank,618694656139,SBIN642874
ACC007680,CID008956,Canara Bank,103066860772,SBIN602499
ACC007681,CID008957,ICICI Bank,182990719623,SBIN435558
ACC007682,CID008958,ICICI Bank,775192609187,SBIN103212
ACC007683,CID008959,ICICI Bank,664841304311,SBIN376551
ACC007684,CID008960,Canara Bank,179415882448,SBIN192819
ACC007685,CID008961,ICICI Bank,784074319663,SBIN755737
ACC007686,CID008964,HDFC Bank,789544547602,SBIN527212
ACC007687,CID008965,Axis Bank,312531446126,SBIN434004
ACC007688,CID008966,Bank of Baroda,642533592748,SBIN843670
ACC007689,CID008969,HDFC Bank,136665314382,SBIN109538
ACC007690,CID008970,Canara Bank,777920820556,SBIN113965
ACC007691,CID008971,HDFC Bank,387649076096,SBIN936954
ACC007692,CID008972,Axis Bank,657163445493,SBIN126974
ACC007693,CID008973,ICICI Bank,575151958591,SBIN575083
ACC007694,CID008974,Union Bank,252121219530,SBIN925987
ACC007695,CID008975,Union Bank,376752584395,SBIN876758
ACC007696,CID008976,Bank of Baroda,678378664417,SBIN527766
ACC007697,CID008977,SBI,541476154272,SBIN281494
ACC007698,CID008978,SBI,702780871057,SBIN823843
ACC007699,CID008979,Bank of Baroda,147572527574,SBIN203712
ACC007700,CID008980,Union Bank,128680582019,SBIN739290
ACC007701,CID008981,Canara Bank,396357074185,SBIN664288
ACC007702,CID008982,ICICI Bank,341619390876,SBIN797690
ACC007703,CID008983,SBI,455095287034,SBIN205252
ACC007704,CID008985,Canara Bank,726194267512,SBIN119214
ACC007705,CID008986,Axis Bank,567383303801,SBIN236065
ACC007706,CID008987,HDFC Bank,452753419257,SBIN237488
ACC007707,CID008988,Canara Bank,432228085452,SBIN333413
ACC007708,CID008990,ICICI Bank,486303706254,SBIN799100
ACC007709,CID008991,HDFC Bank,531636572777,SBIN193770
ACC007710,CID008992,Union Bank,656401313797,SBIN677756
ACC007711,CID008993,Canara Bank,531259379837,SBIN769544
ACC007712,CID008995,SBI,298003040834,SBIN225619
ACC007713,CID008996,Union Bank,954033350848,SBIN762040
ACC007714,CID008999,Bank of Baroda,971487593114,SBIN515695
ACC007715,CID009000,ICICI Bank,374213929309,SBIN771054
ACC007716,CID009001,ICICI Bank,919842831964,SBIN556293
ACC007717,CID009002,HDFC Bank,409846668423,SBIN809234
ACC007718,CID009003,ICICI Bank,586356721019,SBIN977004
ACC007719,CID009004,SBI,420655655772,SBIN696859
ACC007720,CID009005,Union Bank,648196873454,SBIN556262
ACC007721,CID009006,SBI,779713951124,SBIN142901
ACC007722,CID009007,Bank of Baroda,770332285579,SBIN540899
ACC007723,CID009008,Canara Bank,392951306237,SBIN501688
ACC007724,CID009009,ICICI Bank,685761135397,SBIN230546
ACC007725,CID009011,Axis Bank,460360046676,SBIN642866
ACC007726,CID009012,Canara Bank,661174506291,SBIN581822
ACC007727,CID009013,HDFC Bank,682232036089,SBIN107565
ACC007728,CID009015,HDFC Bank,684339812893,SBIN359454
ACC007729,CID009017,Axis Bank,619168234577,SBIN489665
ACC007730,CID009018,HDFC Bank,119148872303,SBIN417078
ACC007731,CID009019,SBI,468847291911,SBIN922144
ACC007732,CID009020,Union Bank,991100494990,SBIN505127
ACC007733,CID009021,SBI,527622606046,SBIN276384
ACC007734,CID009022,Canara Bank,840345221436,SBIN152527
ACC007735,CID009023,Canara Bank,245391582922,SBIN612510
ACC007736,CID009024,Union Bank,436136252240,SBIN839488
ACC007737,CID009025,Bank of Baroda,630866718551,SBIN562860
ACC007738,CID009026,Axis Bank,693751249261,SBIN168740
ACC007739,CID009027,Union Bank,892145381809,SBIN300990
ACC007740,CID009028,ICICI Bank,642269263992,SBIN365665
ACC007741,CID009029,HDFC Bank,733482696179,SBIN468395
ACC007742,CID009030,ICICI Bank,483833307057,SBIN341039
ACC007743,CID009031,Canara Bank,120616011185,SBIN900463
ACC007744,CID009032,Canara Bank,776509667320,SBIN129842
ACC007745,CID009033,Axis Bank,145116666258,SBIN912615
ACC007746,CID009035,HDFC Bank,392917160533,SBIN375102
ACC007747,CID009036,Union Bank,399156933087,SBIN413562
ACC007748,CID009037,Bank of Baroda,245870705505,SBIN581548
ACC007749,CID009038,Axis Bank,937463825872,SBIN355449
ACC007750,CID009039,ICICI Bank,898868808022,SBIN435457
ACC007751,CID009040,HDFC Bank,985505639644,SBIN411035
ACC007752,CID009041,Axis Bank,252373212524,SBIN733495
ACC007753,CID009042,Axis Bank,268718605360,SBIN540665
ACC007754,CID009043,Axis Bank,455476905003,SBIN587836
ACC007755,CID009044,ICICI Bank,427746176953,SBIN869767
ACC007756,CID009045,Bank of Baroda,924977765168,SBIN507020
ACC007757,CID009046,HDFC Bank,843787593562,SBIN269473
ACC007758,CID009047,Union Bank,528183496155,SBIN283855
ACC007759,CID009048,Canara Bank,687661803095,SBIN996367
ACC007760,CID009049,Canara Bank,909901993623,SBIN140128
ACC007761,CID009050,Canara Bank,692930608104,SBIN842280
ACC007762,CID009052,HDFC Bank,867864749350,SBIN830769
ACC007763,CID009056,Axis Bank,168806456358,SBIN560507
ACC007764,CID009057,HDFC Bank,693728553301,SBIN839783
ACC007765,CID009059,ICICI Bank,174673911140,SBIN335221
ACC007766,CID009061,ICICI Bank,649189258502,SBIN879925
ACC007767,CID009063,Union Bank,684965895558,SBIN701716
ACC007768,CID009064,Axis Bank,568186399382,SBIN727657
ACC007769,CID009065,SBI,676390541568,SBIN494411
ACC007770,CID009067,Axis Bank,192763079901,SBIN808403
ACC007771,CID009069,Union Bank,262394567157,SBIN114006
ACC007772,CID009070,HDFC Bank,230300702624,SBIN944903
ACC007773,CID009071,HDFC Bank,666510849867,SBIN787723
ACC007774,CID009072,ICICI Bank,771419899938,SBIN843660
ACC007775,CID009073,Bank of Baroda,134325127020,SBIN234071
ACC007776,CID009075,Bank of Baroda,491303202805,SBIN880736
ACC007777,CID009076,Bank of Baroda,412132819325,SBIN878142
ACC007778,CID009077,ICICI Bank,104075138806,SBIN249274
ACC007779,CID009078,HDFC Bank,256270455799,SBIN113907
ACC007780,CID009079,Union Bank,222986830172,SBIN809396
ACC007781,CID009080,Union Bank,684335968917,SBIN880783
ACC007782,CID009081,Canara Bank,957301780515,SBIN666754
ACC007783,CID009082,HDFC Bank,476904939659,SBIN898004
ACC007784,CID009083,Union Bank,378485795692,SBIN759559
ACC007785,CID009084,ICICI Bank,607037236399,SBIN671322
ACC007786,CID009087,Union Bank,699561887662,SBIN642497
ACC007787,CID009089,Canara Bank,841839502020,SBIN436677
ACC007788,CID009091,Canara Bank,780880676140,SBIN544666
ACC007789,CID009092,Bank of Baroda,141728003387,SBIN134200
ACC007790,CID009093,SBI,173246854993,SBIN318020
ACC007791,CID009095,SBI,183947661223,SBIN974551
ACC007792,CID009096,Axis Bank,740669322212,SBIN176874
ACC007793,CID009097,Union Bank,186859857827,SBIN749869
ACC007794,CID009098,Canara Bank,426571151572,SBIN310082
ACC007795,CID009099,ICICI Bank,488969744639,SBIN315332
ACC007796,CID009100,ICICI Bank,713002355955,SBIN262671
ACC007797,CID009101,ICICI Bank,489264642142,SBIN751246
ACC007798,CID009102,Axis Bank,739819520624,SBIN656410
ACC007799,CID009103,ICICI Bank,873159299734,SBIN495133
ACC007800,CID009104,ICICI Bank,310961101119,SBIN266865
ACC007801,CID009105,Bank of Baroda,217341360227,SBIN433813
ACC007802,CID009106,SBI,261317841274,SBIN554530
ACC007803,CID009107,Bank of Baroda,514331337925,SBIN877819
ACC007804,CID009108,Union Bank,400450733541,SBIN724833
ACC007805,CID009109,SBI,193558516677,SBIN595294
ACC007806,CID009110,Canara Bank,793920305549,SBIN792453
ACC007807,CID009112,ICICI Bank,529507370883,SBIN447655
ACC007808,CID009113,ICICI Bank,517338543500,SBIN871950
ACC007809,CID009114,Bank of Baroda,963117299851,SBIN613995
ACC007810,CID009115,Bank of Baroda,373397092749,SBIN759735
ACC007811,CID009116,Canara Bank,964835103747,SBIN480028
ACC007812,CID009117,SBI,138567424980,SBIN346948
ACC007813,CID009118,Axis Bank,211658412901,SBIN777891
ACC007814,CID009119,Bank of Baroda,513627932892,SBIN687405
ACC007815,CID009120,ICICI Bank,776012603488,SBIN735134
ACC007816,CID009121,ICICI Bank,226529856748,SBIN816539
ACC007817,CID009122,HDFC Bank,251327599615,SBIN532814
ACC007818,CID009123,Union Bank,234876141921,SBIN855274
ACC007819,CID009126,Union Bank,873865123255,SBIN977660
ACC007820,CID009127,Bank of Baroda,825128335005,SBIN327837
ACC007821,CID009128,HDFC Bank,221294652133,SBIN843714
ACC007822,CID009131,Axis Bank,182971245593,SBIN948864
ACC007823,CID009132,Bank of Baroda,606257787524,SBIN598709
ACC007824,CID009133,ICICI Bank,294574631593,SBIN194665
ACC007825,CID009134,Union Bank,142946889850,SBIN232859
ACC007826,CID009135,Axis Bank,866219195869,SBIN458425
ACC007827,CID009136,SBI,875266168068,SBIN604071
ACC007828,CID009137,Canara Bank,577686314848,SBIN888916
ACC007829,CID009138,Canara Bank,722719151706,SBIN110204
ACC007830,CID009139,Canara Bank,453361819186,SBIN938809
ACC007831,CID009140,Axis Bank,506370638635,SBIN119204
ACC007832,CID009141,Axis Bank,354417849597,SBIN131312
ACC007833,CID009142,SBI,815644783104,SBIN789875
ACC007834,CID009143,HDFC Bank,198816949996,SBIN728491
ACC007835,CID009144,Union Bank,553661474077,SBIN181326
ACC007836,CID009146,ICICI Bank,537614808281,SBIN698681
ACC007837,CID009147,HDFC Bank,879241724606,SBIN272952
ACC007838,CID009148,SBI,788028078657,SBIN242977
ACC007839,CID009150,ICICI Bank,235721492421,SBIN443483
ACC007840,CID009151,Axis Bank,762159170063,SBIN977717
ACC007841,CID009152,Canara Bank,330780054148,SBIN544333
ACC007842,CID009153,Bank of Baroda,505304323285,SBIN233938
ACC007843,CID009154,Axis Bank,539983684795,SBIN303050
ACC007844,CID009156,ICICI Bank,357039157366,SBIN571949
ACC007845,CID009157,Union Bank,283214636254,SBIN614147
ACC007846,CID009158,Bank of Baroda,367950262252,SBIN736151
ACC007847,CID009159,Bank of Baroda,513398247406,SBIN517594
ACC007848,CID009160,HDFC Bank,183372930626,SBIN759712
ACC007849,CID009161,Canara Bank,819539713405,SBIN991266
ACC007850,CID009162,Axis Bank,237331754671,SBIN125454
ACC007851,CID009163,HDFC Bank,311495621329,SBIN667396
ACC007852,CID009164,HDFC Bank,642198203203,SBIN396794
ACC007853,CID009165,Bank of Baroda,959459303640,SBIN617015
ACC007854,CID009166,Canara Bank,258958559964,SBIN721415
ACC007855,CID009167,Canara Bank,845283561090,SBIN895480
ACC007856,CID009168,Canara Bank,360909570018,SBIN310915
ACC007857,CID009169,Canara Bank,606074236166,SBIN313214
ACC007858,CID009170,Canara Bank,770810328277,SBIN606509
ACC007859,CID009171,Canara Bank,642794246593,SBIN749557
ACC007860,CID009172,ICICI Bank,546590848102,SBIN217618
ACC007861,CID009173,Canara Bank,947183098924,SBIN268252
ACC007862,CID009174,SBI,931383162344,SBIN633530
ACC007863,CID009175,Bank of Baroda,228736779872,SBIN843328
ACC007864,CID009176,Axis Bank,959775313083,SBIN220078
ACC007865,CID009178,Bank of Baroda,987810409295,SBIN701159
ACC007866,CID009179,Canara Bank,624852827831,SBIN282386
ACC007867,CID009180,ICICI Bank,246420024777,SBIN446534
ACC007868,CID009182,SBI,243421085462,SBIN413952
ACC007869,CID009183,SBI,122568260399,SBIN562224
ACC007870,CID009184,Union Bank,473703129486,SBIN995181
ACC007871,CID009185,Canara Bank,925872538990,SBIN653957
ACC007872,CID009186,Canara Bank,374681891566,SBIN160884
ACC007873,CID009187,Bank of Baroda,456779009945,SBIN323844
ACC007874,CID009188,Axis Bank,266418096157,SBIN848222
ACC007875,CID009189,Axis Bank,125864966579,SBIN626459
ACC007876,CID009190,Union Bank,933498356445,SBIN775553
ACC007877,CID009192,Canara Bank,911178934205,SBIN233658
ACC007878,CID009193,Canara Bank,853385784049,SBIN119394
ACC007879,CID009194,Bank of Baroda,543133330953,SBIN442446
ACC007880,CID009195,Canara Bank,356246256876,SBIN298796
ACC007881,CID009196,ICICI Bank,904571703149,SBIN638480
ACC007882,CID009197,Bank of Baroda,872433625131,SBIN326316
ACC007883,CID009198,Axis Bank,737312442481,SBIN820464
ACC007884,CID009199,Canara Bank,134286023981,SBIN671486
ACC007885,CID009200,ICICI Bank,562405461951,SBIN540677
ACC007886,CID009201,HDFC Bank,578696682297,SBIN308555
ACC007887,CID009202,Bank of Baroda,957349643114,SBIN982396
ACC007888,CID009205,HDFC Bank,847526973707,SBIN521049
ACC007889,CID009207,Canara Bank,325034648145,SBIN829733
ACC007890,CID009208,SBI,745811322301,SBIN779031
ACC007891,CID009210,Union Bank,683940341809,SBIN669538
ACC007892,CID009211,Bank of Baroda,282119552740,SBIN492857
ACC007893,CID009212,ICICI Bank,107106549027,SBIN121617
ACC007894,CID009213,Canara Bank,775316087500,SBIN750322
ACC007895,CID009215,Canara Bank,468310622505,SBIN328516
ACC007896,CID009216,ICICI Bank,208300564264,SBIN570776
ACC007897,CID009217,Bank of Baroda,665909283787,SBIN496846
ACC007898,CID009218,Canara Bank,416585231737,SBIN469872
ACC007899,CID009219,Axis Bank,465984840460,SBIN991050
ACC007900,CID009220,Union Bank,197526616343,SBIN127306
ACC007901,CID009221,Canara Bank,475184987206,SBIN148323
ACC007902,CID009222,Bank of Baroda,184893627762,SBIN153280
ACC007903,CID009223,HDFC Bank,142642425884,SBIN704635
ACC007904,CID009224,Canara Bank,323690299987,SBIN422664
ACC007905,CID009225,Union Bank,608263864494,SBIN179174
ACC007906,CID009226,Union Bank,698935913795,SBIN288578
ACC007907,CID009227,HDFC Bank,712418127736,SBIN895888
ACC007908,CID009228,Canara Bank,870857180591,SBIN786207
ACC007909,CID009232,Union Bank,847853142199,SBIN810751
ACC007910,CID009233,HDFC Bank,127526352872,SBIN726235
ACC007911,CID009234,HDFC Bank,289678525858,SBIN133118
ACC007912,CID009236,Canara Bank,622412434002,SBIN725513
ACC007913,CID009237,SBI,530274768296,SBIN590509
ACC007914,CID009238,ICICI Bank,246925040816,SBIN559838
ACC007915,CID009239,Axis Bank,956975734147,SBIN169362
ACC007916,CID009240,Union Bank,823910982176,SBIN637069
ACC007917,CID009241,HDFC Bank,107103567180,SBIN412581
ACC007918,CID009243,Union Bank,261088251389,SBIN372664
ACC007919,CID009244,Canara Bank,352517493168,SBIN210809
ACC007920,CID009245,Union Bank,625507426945,SBIN304949
ACC007921,CID009246,Bank of Baroda,338739907802,SBIN794406
ACC007922,CID009247,Bank of Baroda,744651191884,SBIN160058
ACC007923,CID009248,Bank of Baroda,910538710475,SBIN702691
ACC007924,CID009249,HDFC Bank,207520465468,SBIN654527
ACC007925,CID009250,Axis Bank,315987020475,SBIN506155
ACC007926,CID009251,HDFC Bank,794421639845,SBIN492631
ACC007927,CID009252,Bank of Baroda,333422622941,SBIN773691
ACC007928,CID009253,Union Bank,828266695464,SBIN274699
ACC007929,CID009255,Bank of Baroda,174766173490,SBIN250678
ACC007930,CID009256,Axis Bank,989516771899,SBIN900093
ACC007931,CID009257,HDFC Bank,444747683986,SBIN212611
ACC007932,CID009259,Canara Bank,664671603234,SBIN628007
ACC007933,CID009260,Canara Bank,680150964792,SBIN958316
ACC007934,CID009261,HDFC Bank,155152625048,SBIN691261
ACC007935,CID009262,Bank of Baroda,668227372319,SBIN999139
ACC007936,CID009263,Axis Bank,883129264460,SBIN977107
ACC007937,CID009264,Union Bank,591943457239,SBIN992086
ACC007938,CID009265,HDFC Bank,211163097835,SBIN842231
ACC007939,CID009266,HDFC Bank,195485228793,SBIN816054
ACC007940,CID009268,SBI,221278460452,SBIN222561
ACC007941,CID009269,Canara Bank,100646237162,SBIN198402
ACC007942,CID009270,Bank of Baroda,665692239923,SBIN192965
ACC007943,CID009272,HDFC Bank,642511139994,SBIN507307
ACC007944,CID009275,Bank of Baroda,949005347785,SBIN341339
ACC007945,CID009277,ICICI Bank,709271152429,SBIN984348
ACC007946,CID009278,Bank of Baroda,391833899391,SBIN196691
ACC007947,CID009279,Canara Bank,240329084107,SBIN460716
ACC007948,CID009280,Bank of Baroda,455875625051,SBIN200852
ACC007949,CID009281,SBI,912196691004,SBIN654432
ACC007950,CID009283,ICICI Bank,208145538778,SBIN356385
ACC007951,CID009284,Union Bank,131556620476,SBIN615498
ACC007952,CID009285,Canara Bank,495259618336,SBIN513338
ACC007953,CID009286,HDFC Bank,172665500992,SBIN507724
ACC007954,CID009287,Axis Bank,805194262980,SBIN637160
ACC007955,CID009288,Canara Bank,111297080361,SBIN321225
ACC007956,CID009289,Union Bank,853920272549,SBIN825458
ACC007957,CID009290,Bank of Baroda,279149254397,SBIN221262
ACC007958,CID009291,ICICI Bank,554887580331,SBIN963287
ACC007959,CID009294,ICICI Bank,825744059671,SBIN457412
ACC007960,CID009295,Canara Bank,876665932034,SBIN558406
ACC007961,CID009296,Axis Bank,119108386559,SBIN960805
ACC007962,CID009297,ICICI Bank,319295685639,SBIN754490
ACC007963,CID009298,Union Bank,607577849436,SBIN699395
ACC007964,CID009299,HDFC Bank,199997959606,SBIN998403
ACC007965,CID009302,Bank of Baroda,181304242083,SBIN508017
ACC007966,CID009303,SBI,276971964038,SBIN898715
ACC007967,CID009304,Canara Bank,547649030655,SBIN259522
ACC007968,CID009305,SBI,644778482742,SBIN936986
ACC007969,CID009306,ICICI Bank,666609759015,SBIN805442
ACC007970,CID009307,SBI,172895802460,SBIN775120
ACC007971,CID009308,Axis Bank,182226494260,SBIN682815
ACC007972,CID009309,HDFC Bank,259269381689,SBIN282734
ACC007973,CID009310,ICICI Bank,728114048279,SBIN591145
ACC007974,CID009311,HDFC Bank,771515178590,SBIN760630
ACC007975,CID009312,Bank of Baroda,793798764305,SBIN587188
ACC007976,CID009313,Union Bank,998925387011,SBIN490536
ACC007977,CID009314,HDFC Bank,662439996624,SBIN960828
ACC007978,CID009315,Canara Bank,465544371283,SBIN779373
ACC007979,CID009316,HDFC Bank,599054647899,SBIN178788
