phone_id,citizen_id,phone_number,provider
PH010554,CID008463,9217934547,BSNL
PH010555,CID008464,9015223499,BSNL
PH010556,CID008464,9015762892,Vi
PH010557,CID008465,9077637412,Vi
PH010558,CID008465,9202536641,Jio
PH010559,CID008466,9033130367,BSNL
PH010560,CID008467,9032779845,BSNL
PH010561,CID008468,9267660754,BSNL
PH010562,CID008469,9088340299,Jio
PH010563,CID008470,9672129609,Vi
PH010564,CID008470,9064428599,BSNL
PH010565,CID008471,9150121436,Jio
PH010566,CID008472,9731776408,Airtel
PH010567,CID008473,9347500097,Vi
PH010568,CID008473,9179656233,BSNL
PH010569,CID008474,9379971853,Airtel
PH010570,CID008475,9662023619,Jio
PH010571,CID008476,9456909810,Jio
PH010572,CID008477,9027021255,Airtel
PH010573,CID008478,9189875890,BSNL
PH010574,CID008478,9649184446,BSNL
PH010575,CID008479,9839240024,BSNL
PH010576,CID008480,9283280062,Vi
PH010577,CID008481,9206506217,Airtel
PH010578,CID008482,9677438617,BSNL
PH010579,CID008483,9970297706,BSNL
PH010580,CID008483,9914074583,BSNL
PH010581,CID008484,9519017639,Jio
PH010582,CID008485,9739395460,Vi
PH010583,CID008486,9058511728,BSNL
PH010584,CID008487,9624276028,BSNL
PH010585,CID008487,9698614888,Vi
PH010586,CID008488,9681252232,Jio
PH010587,CID008489,9454711728,BSNL
PH010588,CID008490,9846269559,BSNL
PH010589,CID008491,9046668896,Airtel
PH010590,CID008491,9237592050,Jio
PH010591,CID008492,9879600312,BSNL
PH010592,CID008493,9046239483,BSNL
PH010593,CID008494,9602428070,Airtel
PH010594,CID008495,9147206847,BSNL
PH010595,CID008495,9284559211,BSNL
PH010596,CID008496,9692690491,BSNL
PH010597,CID008497,9719263602,Vi
PH010598,CID008498,9313128227,Jio
PH010599,CID008498,9158559748,Airtel
PH010600,CID008499,9844990024,Jio
PH010601,CID008500,9048050413,Airtel
PH010602,CID008501,9849703167,Jio
PH010603,CID008502,9414564288,Airtel
PH010604,CID008503,9319049894,Vi
PH010605,CID008504,9789183108,Vi
PH010606,CID008505,9364245299,Jio
PH010607,CID008506,9349335864,Jio
PH010608,CID008506,9408109802,BSNL
PH010609,CID008507,9549642959,BSNL
PH010610,CID008507,9238220524,BSNL
PH010611,CID008508,9391209603,Airtel
PH010612,CID008509,9555897210,Airtel
PH010613,CID008509,9358385628,BSNL
PH010614,CID008510,9455910798,Vi
PH010615,CID008511,9496298937,Airtel
PH010616,CID008512,9412384967,Airtel
PH010617,CID008513,9959345612,Airtel
PH010618,CID008514,9864530891,Vi
PH010619,CID008514,9816558140,Vi
PH010620,CID008515,9410581251,Jio
PH010621,CID008516,9770398420,Airtel
PH010622,CID008517,9371314059,Jio
PH010623,CID008518,9454744043,BSNL
PH010624,CID008519,9773858478,Vi
PH010625,CID008520,9537090424,Airtel
PH010626,CID008521,9537705838,Jio
PH010627,CID008522,9905468582,Jio
PH010628,CID008523,9817192035,Vi
PH010629,CID008524,9741939797,Airtel
PH010630,CID008524,9405835769,Airtel
PH010631,CID008525,9565682338,Jio
PH010632,CID008526,9726212558,BSNL
PH010633,CID008527,9551357065,Jio
PH010634,CID008528,9167910719,Vi
PH010635,CID008529,9908525767,Airtel
PH010636,CID008530,9250196425,Jio
PH010637,CID008530,9826477802,Jio
PH010638,CID008531,9153253077,Jio
PH010639,CID008532,9635605682,Airtel
PH010640,CID008532,9540003373,Jio
PH010641,CID008533,9630275711,Airtel
PH010642,CID008534,9047411887,Vi
PH010643,CID008535,9283026762,BSNL
PH010644,CID008535,9380265897,Jio
PH010645,CID008536,9889767522,Airtel
PH010646,CID008537,9929209855,Jio
PH010647,CID008538,9064145263,Vi
PH010648,CID008538,9027045042,Jio
PH010649,CID008539,9539833253,Airtel
PH010650,CID008540,9045524362,Vi
PH010651,CID008541,9062325383,Vi
PH010652,CID008542,9931495467,Vi
PH010653,CID008542,9630132338,BSNL
PH010654,CID008543,9163455661,Airtel
PH010655,CID008544,9391507556,Jio
PH010656,CID008545,9011162479,BSNL
PH010657,CID008545,9435023050,Jio
PH010658,CID008546,9992698027,Vi
PH010659,CID008546,9858483006,Jio
PH010660,CID008547,9860175826,Jio
PH010661,CID008547,9167970868,Jio
PH010662,CID008548,9095968332,BSNL
PH010663,CID008549,9842629390,Airtel
PH010664,CID008550,9661724165,Vi
PH010665,CID008551,9790502497,Airtel
PH010666,CID008551,9830332834,Airtel
PH010667,CID008552,9346705715,Airtel
PH010668,CID008553,9397524742,Jio
PH010669,CID008554,9726879226,Vi
PH010670,CID008555,9273504057,Vi
PH010671,CID008556,9902009422,Airtel
PH010672,CID008557,9063310518,Vi
PH010673,CID008558,9335402402,Vi
PH010674,CID008559,9295468714,Jio
PH010675,CID008560,9169050456,Jio
PH010676,CID008561,9763547452,Jio
PH010677,CID008562,9246442344,Vi
PH010678,CID008563,9709376742,Vi
PH010679,CID008564,9260784186,Jio
PH010680,CID008565,9597546658,Jio
PH010681,CID008566,9945097502,Jio
PH010682,CID008567,9525905961,Airtel
PH010683,CID008568,9185509245,Jio
PH010684,CID008569,9000328420,Jio
PH010685,CID008569,9316464332,Vi
PH010686,CID008570,9228553328,Jio
PH010687,CID008571,9184746617,Vi
PH010688,CID008571,9713184507,BSNL
PH010689,CID008572,9839024087,Vi
PH010690,CID008573,9497344605,Jio
PH010691,CID008574,9191271025,BSNL
PH010692,CID008575,9837959999,BSNL
PH010693,CID008576,9061471012,BSNL
PH010694,CID008577,9357692337,BSNL
PH010695,CID008578,9849598690,Vi
PH010696,CID008578,9976108294,Jio
PH010697,CID008579,9601103747,Vi
PH010698,CID008580,9354437823,Jio
PH010699,CID008580,9874897234,Jio
PH010700,CID008581,9065838401,BSNL
PH010701,CID008582,9732448978,Jio
PH010702,CID008582,9389142354,Airtel
PH010703,CID008583,9133597770,Airtel
PH010704,CID008584,9270159944,Airtel
PH010705,CID008585,9342428360,BSNL
PH010706,CID008585,9535270303,Jio
PH010707,CID008586,9998235041,Vi
PH010708,CID008587,9127737894,Vi
PH010709,CID008588,9770778718,Vi
PH010710,CID008589,9699694269,Airtel
PH010711,CID008589,9167124324,BSNL
PH010712,CID008590,9100369315,BSNL
PH010713,CID008591,9664420899,BSNL
PH010714,CID008592,9991938065,Vi
PH010715,CID008593,9850473265,Airtel
PH010716,CID008594,9555055315,Airtel
PH010717,CID008595,9049982364,Jio
PH010718,CID008596,9938170847,BSNL
PH010719,CID008596,9337294891,Vi
PH010720,CID008597,9161730689,Vi
PH010721,CID008598,9873989539,BSNL
PH010722,CID008598,9281016553,Airtel
PH010723,CID008599,9749365803,BSNL
PH010724,CID008600,9060994706,Vi
PH010725,CID008601,9157141220,BSNL
PH010726,CID008602,9536801387,BSNL
PH010727,CID008603,9308586773,BSNL
PH010728,CID008604,9635910899,Vi
PH010729,CID008605,9918398285,BSNL
PH010730,CID008605,9213832823,BSNL
PH010731,CID008606,9059138004,Airtel
PH010732,CID008607,9994538644,BSNL
PH010733,CID008608,9484008305,Airtel
PH010734,CID008609,9117963602,Vi
PH010735,CID008610,9665431095,Vi
PH010736,CID008611,9184472713,Airtel
PH010737,CID008612,9571774517,Airtel
PH010738,CID008613,9958436657,Airtel
PH010739,CID008613,9825484742,Jio
PH010740,CID008614,9250852665,Vi
PH010741,CID008615,9877941560,BSNL
PH010742,CID008616,9432764562,Jio
PH010743,CID008617,9851469058,BSNL
PH010744,CID008618,9828487060,BSNL
PH010745,CID008619,9608826719,Jio
PH010746,CID008619,9298680921,Vi
PH010747,CID008620,9826561313,Airtel
PH010748,CID008621,9039386980,Jio
PH010749,CID008622,9642045866,BSNL
PH010750,CID008622,9640726014,Airtel
PH010751,CID008623,9245555372,Airtel
PH010752,CID008624,9230524685,Jio
PH010753,CID008625,9133455172,Vi
PH010754,CID008626,9799590672,Vi
PH010755,CID008627,9624452129,Jio
PH010756,CID008628,9907477725,BSNL
PH010757,CID008629,9278647777,Airtel
PH010758,CID008629,9787162133,Vi
PH010759,CID008630,9820548957,Jio
PH010760,CID008630,9897070090,BSNL
PH010761,CID008631,9833118220,Vi
PH010762,CID008632,9491036084,Airtel
PH010763,CID008633,9165498573,Jio
PH010764,CID008634,9967450380,Jio
PH010765,CID008634,9772823812,Jio
PH010766,CID008635,9820231425,BSNL
PH010767,CID008636,9284857738,BSNL
PH010768,CID008636,9815338283,Airtel
PH010769,CID008637,9400515921,Vi
PH010770,CID008638,9751512431,BSNL
PH010771,CID008639,9328954826,BSNL
PH010772,CID008640,9729885325,BSNL
PH010773,CID008641,9402332465,Vi
PH010774,CID008642,9569169598,Vi
PH010775,CID008642,9397751614,Vi
PH010776,CID008643,9831283806,Airtel
PH010777,CID008644,9791955224,Airtel
PH010778,CID008644,9752400185,Vi
PH010779,CID008645,9638541342,Vi
PH010780,CID008645,9199707940,BSNL
PH010781,CID008646,9107354157,Vi
PH010782,CID008647,9834762823,Vi
PH010783,CID008648,9360370129,Vi
PH010784,CID008649,9726391411,Vi
PH010785,CID008649,9186939413,Jio
PH010786,CID008650,9113001913,Jio
PH010787,CID008651,9184961517,Jio
PH010788,CID008651,9200225496,Jio
PH010789,CID008652,9083838298,Vi
PH010790,CID008653,9430425617,Vi
PH010791,CID008653,9406247493,Vi
PH010792,CID008654,9131563714,Airtel
PH010793,CID008655,9479478791,Jio
PH010794,CID008655,9424491452,Jio
PH010795,CID008656,9130049962,Vi
PH010796,CID008657,9152284632,Vi
PH010797,CID008657,9540489806,Airtel
PH010798,CID008658,9677913545,Jio
PH010799,CID008659,9678253246,Vi
PH010800,CID008660,9526385521,Jio
PH010801,CID008661,9843307375,Jio
PH010802,CID008662,9656510429,Vi
PH010803,CID008663,9803491623,BSNL
PH010804,CID008664,9227643119,Airtel
PH010805,CID008665,9920585909,BSNL
PH010806,CID008666,9085639982,BSNL
PH010807,CID008667,9021663354,BSNL
PH010808,CID008668,9092110484,BSNL
PH010809,CID008668,9143533283,Vi
PH010810,CID008669,9446862590,BSNL
PH010811,CID008670,9546693546,Airtel
PH010812,CID008671,9231023512,Jio
PH010813,CID008672,9439441051,Airtel
PH010814,CID008672,9248497258,BSNL
PH010815,CID008673,9212148124,Jio
PH010816,CID008674,9441651068,Vi
PH010817,CID008675,9317264982,Vi
PH010818,CID008676,9731657288,BSNL
PH010819,CID008677,9286689023,Vi
PH010820,CID008678,9066353133,BSNL
PH010821,CID008679,9774059975,BSNL
PH010822,CID008680,9416689168,Airtel
PH010823,CID008681,9708699067,Jio
PH010824,CID008682,9901077995,Airtel
PH010825,CID008683,9447559171,Vi
PH010826,CID008683,9695222621,Jio
PH010827,CID008684,9800338752,Airtel
PH010828,CID008685,9757685410,Vi
PH010829,CID008686,9345687113,BSNL
PH010830,CID008687,9470749571,BSNL
PH010831,CID008688,9214521914,Jio
PH010832,CID008689,9665800126,Airtel
PH010833,CID008690,9986868991,Airtel
PH010834,CID008691,9720399909,BSNL
PH010835,CID008692,9854015092,Vi
PH010836,CID008692,9404215440,BSNL
PH010837,CID008693,9089016080,Airtel
PH010838,CID008693,9419119617,BSNL
PH010839,CID008694,9843616440,Jio
PH010840,CID008695,9593254098,Airtel
PH010841,CID008696,9809384962,Airtel
PH010842,CID008696,9808394790,BSNL
PH010843,CID008697,9294232598,Jio
PH010844,CID008697,9911311116,BSNL
PH010845,CID008698,9165537362,Vi
PH010846,CID008699,9426069427,BSNL
PH010847,CID008700,9698844414,Vi
PH010848,CID008700,9719314447,BSNL
PH010849,CID008701,9261536429,Vi
PH010850,CID008702,9924609580,Airtel
PH010851,CID008703,9496880544,Jio
PH010852,CID008703,9698942141,Airtel
PH010853,CID008704,9293127949,Airtel
PH010854,CID008704,9694580300,Jio
PH010855,CID008705,9574706131,BSNL
PH010856,CID008706,9520580453,Jio
PH010857,CID008707,9465385006,Vi
PH010858,CID008708,9984895309,Jio
PH010859,CID008709,9502659430,Airtel
PH010860,CID008710,9872598100,BSNL
PH010861,CID008711,9404334000,BSNL
PH010862,CID008712,9900054056,Vi
PH010863,CID008713,9061296035,Jio
PH010864,CID008714,9067763123,BSNL
PH010865,CID008715,9618607659,Jio
PH010866,CID008716,9190970723,BSNL
PH010867,CID008717,9050037255,Airtel
PH010868,CID008717,9651902631,Vi
PH010869,CID008718,9894452192,Jio
PH010870,CID008719,9625673505,Jio
PH010871,CID008720,9930231332,BSNL
PH010872,CID008721,9829908962,BSNL
PH010873,CID008722,9948518489,Airtel
PH010874,CID008723,9473372775,Jio
PH010875,CID008724,9334398500,BSNL
PH010876,CID008724,9961728336,Jio
PH010877,CID008725,9524739551,Jio
PH010878,CID008726,9503221201,Jio
PH010879,CID008727,9360568918,Vi
PH010880,CID008728,9774640344,Airtel
PH010881,CID008729,9610328074,Airtel
PH010882,CID008730,9822951995,Jio
PH010883,CID008730,9127988766,Vi
PH010884,CID008731,9580829990,Jio
PH010885,CID008732,9122690198,Jio
PH010886,CID008733,9961682131,Vi
PH010887,CID008734,9583856968,Vi
PH010888,CID008734,9994633150,BSNL
PH010889,CID008735,9124022000,BSNL
PH010890,CID008735,9416764794,Jio
PH010891,CID008736,9979807589,Airtel
PH010892,CID008736,9895919424,Jio
PH010893,CID008737,9841801843,Vi
PH010894,CID008738,9550030291,BSNL
PH010895,CID008738,9698458565,Vi
PH010896,CID008739,9789949172,BSNL
PH010897,CID008740,9158274964,BSNL
PH010898,CID008741,9021101867,Jio
PH010899,CID008742,9396079891,BSNL
PH010900,CID008742,9936234291,BSNL
PH010901,CID008743,9300623103,Vi
PH010902,CID008744,9023367777,Vi
PH010903,CID008745,9362181147,BSNL
PH010904,CID008746,9689568406,BSNL
PH010905,CID008747,9750800802,Jio
PH010906,CID008747,9992537082,Jio
PH010907,CID008748,9421223624,Vi
PH010908,CID008749,9923755747,Airtel
PH010909,CID008750,9445643555,BSNL
PH010910,CID008751,9719666059,BSNL
PH010911,CID008752,9067102271,Jio
PH010912,CID008753,9987197925,Vi
PH010913,CID008753,9615349373,BSNL
PH010914,CID008754,9269150154,Vi
PH010915,CID008755,9394645584,Airtel
PH010916,CID008756,9558107533,Airtel
PH010917,CID008757,9247234225,BSNL
PH010918,CID008758,9595872426,Airtel
PH010919,CID008759,9956349556,Jio
PH010920,CID008759,9835543519,BSNL
PH010921,CID008760,9537304361,Jio
PH010922,CID008761,9687435438,Airtel
PH010923,CID008762,9250894474,Jio
PH010924,CID008762,9040664070,Airtel
PH010925,CID008763,9958535873,BSNL
PH010926,CID008764,9710547313,Jio
PH010927,CID008765,9635292550,Jio
PH010928,CID008766,9602984824,Airtel
PH010929,CID008767,9212090615,Airtel
PH010930,CID008768,9227317710,Vi
PH010931,CID008769,9214462140,Jio
PH010932,CID008769,9837449043,BSNL
PH010933,CID008770,9131592534,Airtel
PH010934,CID008770,9793238453,Jio
PH010935,CID008771,9297503482,Airtel
PH010936,CID008771,9044723887,Airtel
PH010937,CID008772,9683269065,BSNL
PH010938,CID008773,9558554940,BSNL
PH010939,CID008774,9536047604,Jio
PH010940,CID008774,9500465461,BSNL
PH010941,CID008775,9898013984,Jio
PH010942,CID008775,9489766893,Vi
PH010943,CID008776,9376233116,Vi
PH010944,CID008777,9995971942,Jio
PH010945,CID008778,9688301791,Jio
PH010946,CID008779,9596847795,Vi
PH010947,CID008780,9059810907,Vi
PH010948,CID008781,9309251487,Vi
PH010949,CID008781,9359752474,Jio
PH010950,CID008782,9061198603,Jio
PH010951,CID008783,9002208875,BSNL
PH010952,CID008784,9692988939,Jio
PH010953,CID008785,9485402959,Jio
PH010954,CID008785,9707704821,Airtel
PH010955,CID008786,9909737353,Vi
PH010956,CID008786,9983656064,Airtel
PH010957,CID008787,9445009601,BSNL
PH010958,CID008788,9601547752,Jio
PH010959,CID008788,9247862529,Jio
PH010960,CID008789,9974503332,Airtel
PH010961,CID008789,9396833459,Vi
PH010962,CID008790,9977178192,Vi
PH010963,CID008790,9235601559,Airtel
PH010964,CID008791,9821756172,Jio
PH010965,CID008792,9229466819,Airtel
PH010966,CID008793,9916412283,Jio
PH010967,CID008793,9964296876,Vi
PH010968,CID008794,9001789315,BSNL
PH010969,CID008795,9704067876,Jio
PH010970,CID008795,9927329764,BSNL
PH010971,CID008796,9613417836,BSNL
PH010972,CID008796,9977136520,BSNL
PH010973,CID008797,9952126678,Jio
PH010974,CID008798,9282890087,Airtel
PH010975,CID008799,9492248944,Vi
PH010976,CID008800,9009073359,Jio
PH010977,CID008801,9269946739,Jio
PH010978,CID008802,9920795628,Vi
PH010979,CID008803,9337195240,BSNL
PH010980,CID008804,9594900210,Jio
PH010981,CID008805,9860292795,Vi
PH010982,CID008806,9953292559,Airtel
PH010983,CID008807,9405377938,BSNL
PH010984,CID008808,9518579452,Airtel
PH010985,CID008808,9675531444,Jio
PH010986,CID008809,9587443470,Airtel
PH010987,CID008810,9342133408,Vi
PH010988,CID008811,9672419702,BSNL
PH010989,CID008811,9679854066,Airtel
PH010990,CID008812,9053280011,Jio
PH010991,CID008813,9356334656,Vi
PH010992,CID008813,9804036095,Airtel
PH010993,CID008814,9456639302,Jio
PH010994,CID008815,9925763227,Vi
PH010995,CID008815,9668194994,Airtel
PH010996,CID008816,9765768273,Jio
PH010997,CID008817,9151766891,Jio
PH010998,CID008818,9612091601,Vi
PH010999,CID008819,9749342439,Jio
PH011000,CID008820,9355261704,Jio
PH011001,CID008820,9775706363,Jio
PH011002,CID008821,9058808994,Airtel
PH011003,CID008822,9499073675,Jio
PH011004,CID008823,9348169034,BSNL
PH011005,CID008824,9699357105,BSNL
PH011006,CID008825,9896713664,Airtel
PH011007,CID008826,9032098762,Jio
PH011008,CID008827,9459493345,Jio
PH011009,CID008828,9489752931,Vi
PH011010,CID008829,9718849895,BSNL
PH011011,CID008830,9238521433,BSNL
PH011012,CID008831,9126721723,Jio
PH011013,CID008832,9558389605,Jio
PH011014,CID008833,9622978894,Jio
PH011015,CID008834,9025847917,Airtel
PH011016,CID008835,9469586789,BSNL
PH011017,CID008836,9780469370,Vi
PH011018,CID008837,9773857090,Jio
PH011019,CID008838,9127110669,Jio
PH011020,CID008838,9186255153,Jio
PH011021,CID008839,9898316904,Vi
PH011022,CID008839,9476097366,Jio
PH011023,CID008840,9624538461,Jio
PH011024,CID008841,9375412573,Airtel
PH011025,CID008841,9019791823,BSNL
PH011026,CID008842,9133101444,Jio
PH011027,CID008842,9386802694,BSNL
PH011028,CID008843,9352519998,BSNL
PH011029,CID008844,9256458237,BSNL
PH011030,CID008845,9850275393,Jio
PH011031,CID008845,9495420098,Jio
PH011032,CID008846,9355752273,Vi
PH011033,CID008847,9550043224,Airtel
PH011034,CID008847,9722427668,Jio
PH011035,CID008848,9455138802,Airtel
PH011036,CID008848,9687627624,Jio
PH011037,CID008849,9111150756,Jio
PH011038,CID008850,9547125735,BSNL
PH011039,CID008851,9910995128,Airtel
PH011040,CID008852,9724053273,Jio
PH011041,CID008853,9670949067,BSNL
PH011042,CID008854,9150178645,BSNL
PH011043,CID008855,9121593780,Airtel
PH011044,CID008856,9571236141,Jio
PH011045,CID008857,9732253692,BSNL
PH011046,CID008857,9296173630,BSNL
PH011047,CID008858,9544827940,Vi
PH011048,CID008859,9244118773,BSNL
PH011049,CID008860,9039522245,Jio
PH011050,CID008861,9586692400,BSNL
PH011051,CID008862,9258324853,Jio
PH011052,CID008863,9310944782,BSNL
PH011053,CID008864,9072444432,Vi
PH011054,CID008865,9608821864,Airtel
PH011055,CID008865,9577459590,Vi
PH011056,CID008866,9937790464,Airtel
PH011057,CID008867,9489768941,Airtel
PH011058,CID008868,9542306002,Jio
PH011059,CID008869,9919241300,Jio
PH011060,CID008870,9736525108,Vi
PH011061,CID008871,9906833964,Jio
PH011062,CID008872,9611697648,Jio
PH011063,CID008873,9964568009,Airtel
PH011064,CID008874,9306475000,Airtel
PH011065,CID008875,9548487571,BSNL
PH011066,CID008876,9033354100,Airtel
PH011067,CID008877,9499203295,Airtel
PH011068,CID008877,9158805278,Vi
PH011069,CID008878,9740926093,Airtel
PH011070,CID008879,9146583394,BSNL
PH011071,CID008880,9262737624,Jio
PH011072,CID008880,9333056230,Jio
PH011073,CID008881,9704329587,Airtel
PH011074,CID008882,9659392683,Vi
PH011075,CID008882,9860376894,Airtel
PH011076,CID008883,9707047460,Vi
PH011077,CID008883,9509017230,Airtel
PH011078,CID008884,9388339124,Jio
PH011079,CID008884,9879106005,Jio
PH011080,CID008885,9336617007,Jio
PH011081,CID008885,9311057768,BSNL
PH011082,CID008886,9645582681,Vi
PH011083,CID008887,9626179167,Airtel
PH011084,CID008888,9462975540,Airtel
PH011085,CID008889,9255233109,Vi
PH011086,CID008890,9574208849,Jio
PH011087,CID008891,9010913870,Jio
PH011088,CID008892,9543974323,Jio
PH011089,CID008893,9459152485,Vi
PH011090,CID008894,9457053212,Jio
PH011091,CID008895,9159696634,Airtel
PH011092,CID008896,9955994403,BSNL
PH011093,CID008896,9916976907,Airtel
PH011094,CID008897,9737482432,BSNL
PH011095,CID008898,9217877221,Airtel
PH011096,CID008899,9091483401,Airtel
PH011097,CID008900,9772993485,Airtel
PH011098,CID008900,9027127245,Vi
PH011099,CID008901,9868250231,Airtel
PH011100,CID008902,9529391516,Airtel
PH011101,CID008902,9058272212,Jio
PH011102,CID008903,9063163855,BSNL
PH011103,CID008904,9899492618,BSNL
PH011104,CID008905,9049190555,BSNL
PH011105,CID008906,9252178576,BSNL
PH011106,CID008907,9625641985,Jio
PH011107,CID008908,9818835174,Airtel
PH011108,CID008909,9281531051,Vi
PH011109,CID008910,9373342405,Vi
PH011110,CID008911,9433341491,Vi
PH011111,CID008912,9190010426,BSNL
PH011112,CID008913,9615951735,BSNL
PH011113,CID008913,9000005753,Airtel
PH011114,CID008914,9203335226,Airtel
PH011115,CID008915,9360269892,Vi
PH011116,CID008916,9411682667,BSNL
PH011117,CID008916,9877958185,Jio
PH011118,CID008917,9407062357,Jio
PH011119,CID008918,9498430948,Vi
PH011120,CID008918,9449871812,Airtel
PH011121,CID008919,9344295395,Airtel
PH011122,CID008920,9663512954,Jio
PH011123,CID008921,9491159969,BSNL
PH011124,CID008922,9725451449,Jio
PH011125,CID008923,9084463116,Airtel
PH011126,CID008924,9546791125,BSNL
PH011127,CID008924,9147436761,BSNL
PH011128,CID008925,9150474236,Vi
PH011129,CID008926,9273150233,Jio
PH011130,CID008927,9989410211,Jio
PH011131,CID008928,9453565131,Airtel
PH011132,CID008929,9939947768,Airtel
PH011133,CID008930,9343314297,Vi
