AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
98889,28518,David Charles,68,M,A1
98890,11758,John Chapman,66,M,A7
98891,88880,Kimberly Smith,33,M,A7
98892,40092,James Jenkins,14,M,A7
98893,96420,Ryan Miller,68,F,A4
98894,51698,Gregory Alvarado,69,F,A7
98895,96066,Debra Cunningham,77,M,A4
98896,52920,Jenna Green,74,M,A4
98897,67243,Tina Miles,50,M,A8
98898,51274,Christopher Schmidt,22,M,A2
98899,16078,Joe Navarro,33,M,A4
98900,68723,Kimberly Hooper,64,M,A1
98901,51153,James Johnson,44,F,A6
98902,56299,Brian Conley,22,M,A1
98903,50030,Kaitlyn Frank,65,M,A7
98904,74542,Cynthia Hood,36,M,A2
98905,80516,Stacey Duran,23,M,A4
98906,90913,Meghan Sullivan,25,F,A4
98907,25255,Casey Rose,15,M,A9
98908,20755,Mitchell Little,50,M,A3
98909,48297,Justin Mccoy,62,M,A9
98910,67336,Audrey Gonzales,17,M,A6
98911,11320,Jeffery Barrett,14,M,A4
98912,73927,Sarah Webb,25,M,A3
98913,9345,Charlene Santiago,44,F,A4
98914,68613,Michael Gentry,29,M,A1
98915,92176,Brian Swanson,15,M,A4
98916,22405,Monique Mitchell,69,F,A1
98917,23169,Crystal Choi,33,M,A4
98918,57771,Julia Thompson,68,F,A4
98919,81315,Suzanne Perez,43,M,A9
98920,23970,Bonnie Taylor,79,M,A6
98921,21516,Colleen Holt,52,M,A2
98922,60294,Lindsay Parker,78,M,A3
98923,49121,Brandon Rhodes,27,M,A5
98924,75620,Stephen Maxwell,55,M,A4
98925,59192,Joshua Owens,19,M,A2
98926,81272,Amy Andrews,38,M,A7
98927,59537,Charles Miller,19,M,A3
98928,25298,Erika Baker,15,M,A9
98929,67340,Deborah Torres,49,F,A2
98930,81177,Cheryl Adams,37,F,A8
98931,2456,Michael Byrd,79,M,A9
98932,52578,Debra Sims,54,M,A6
98933,17954,Mark Chambers,38,M,A4
98934,99168,Ryan Williams,32,M,A7
98935,61221,Danielle Wilson,23,M,A3
98936,23757,Barbara Rojas,56,M,A3
98937,66896,David Perez,33,M,A4
98938,31908,Katherine Garcia,34,F,A3
98939,40315,Jennifer Ryan,66,M,A7
98940,97361,Theresa Murray,78,M,A9
98941,21960,Lee Nichols,55,M,A8
98942,41162,Cory Goodman,14,M,A4
98943,55266,Lisa Williams,46,M,A9
98944,72728,Michael Ayala,66,M,A7
98945,13169,Eduardo Schneider,43,M,A3
98946,71074,Jeffrey Mccoy,28,M,A2
98947,59326,Robert Taylor,35,M,A3
98948,95249,Shane Davis,24,M,A7
98949,80189,Todd Holland,44,M,A7
98950,79574,Brad Johnson,37,T,A2
98951,38916,Nicole Buckley,57,F,A3
98952,15166,Wendy Gordon,57,M,A7
98953,13772,Rose Bryant,14,M,A4
98954,38253,Wendy Stokes,22,M,A8
98955,25354,Samantha Watson,60,M,A2
98956,95552,Jason Daniel,71,M,A5
98957,55739,Mia Sherman,62,M,A1
98958,31110,Victoria Curry,33,M,A1
98959,85925,Vicki Morales,77,F,A1
98960,89760,Jessica Miles,46,M,A2
98961,62279,Shelby Chapman,43,M,A4
98962,15727,Mary Wilson,63,M,A5
98963,71180,Heidi Mcpherson,47,M,A4
98964,23428,Angela Wiggins,74,M,A3
98965,29702,Ethan Kline,25,M,A5
98966,14260,Brian Nguyen,58,M,A6
98967,52163,Timothy Wells,57,M,A9
98968,37764,Renee Floyd,47,M,A8
98969,8485,Kevin Wilson,70,M,A7
98970,65466,Robert Jenkins,67,M,A6
98971,65587,John Mccormick,54,F,A2
98972,8965,Hannah Carter,36,M,A9
98973,28372,John Wells,41,M,A8
98974,27271,Scott Fitzgerald,52,M,A5
98975,35017,Gregory Wilson,58,M,A8
98976,88749,Beth Wilson,15,M,A7
98977,93499,Brittney Rodriguez,37,M,A2
98978,72605,Jessica Chang,56,M,A4
98979,96512,Jennifer Rowe,54,M,A6
98980,57666,Kyle Cooper,27,M,A2
98981,32536,Kayla Duarte,26,M,A4
98982,13588,Brad Rodriguez,44,M,A9
98983,5473,William Anderson,46,M,A4
98984,70007,Julia Bruce,63,M,A8
98985,13477,Lisa Perry,78,F,A2
98986,26033,Matthew Ruiz,38,M,A5
98987,55744,Courtney Ramirez,18,M,A8
98988,76147,Michael Clark,15,F,A1
98989,60667,Edward Ramsey,58,M,A9
98990,72878,Matthew Forbes,52,M,A5
98991,21528,Susan Todd,57,M,A9
98992,15567,Keith Hobbs,59,M,A9
98993,21428,Albert Green,61,M,A2
98994,20992,Bryan Ayala,74,M,A2
98995,89395,Dennis Mills,18,F,A5
98996,11044,Jennifer Acosta,78,M,A3
98997,55067,Jill Davis,35,M,A2
98998,44864,Justin Wu,51,M,A6
98999,84298,Rachael Mcneil,40,M,A9
99000,68917,Rebecca Crawford,72,F,A9
99001,42345,James Hunt,35,M,A6
99002,18567,Linda Johnson,59,M,A5
99003,49250,Lisa Stewart,33,F,A5
99004,81428,Yolanda Raymond,60,F,A7
99005,71165,Amy Mcdaniel,21,M,A5
99006,11241,Kathryn Hogan,74,M,A9
99007,24116,Stephen Dalton,50,M,A7
99008,64930,Joshua Preston,28,M,A5
99009,13888,Bradley Hawkins,31,F,A3
99010,51475,Mitchell Jones,26,M,A3
99011,84589,Kayla Stanley,68,M,A3
99012,24421,Candice Morales,71,M,A9
99013,27188,Dalton Powell,56,M,A4
99014,66769,Kyle Wagner,74,M,A7
99015,51115,Lisa Rivera,73,M,A9
99016,78444,Terri Terry,47,M,A9
99017,62887,Corey Thompson,58,F,A1
99018,97037,Kenneth Taylor,58,M,A8
99019,72830,Shannon Patel,42,M,A1
99020,89917,Jennifer Bell,31,M,A9
99021,78266,Amanda Jones,61,M,A6
99022,40062,Andrew Wright,16,M,A8
99023,57066,Allen Wells,72,M,A9
99024,29058,Hunter Wheeler,40,M,A5
99025,14890,Heather Davis,17,M,A3
99026,19783,Kevin Thomas,46,M,A5
99027,91198,Mia Garrett,17,M,A3
99028,48894,Randy Evans,25,M,A9
99029,43831,Daniel Gregory,63,M,A5
99030,29960,Kenneth James,20,M,A9
99031,56195,Melissa Jones,22,M,A1
99032,94698,Destiny Sampson,60,M,A3
99033,43617,Michael Harris,69,T,A9
99034,85508,Jamie Johnson,64,M,A6
99035,12689,Amanda Watson,33,M,A6
99036,88434,Timothy Frye,74,M,A5
99037,61291,Heather Mcconnell,19,M,A3
99038,32728,Kelsey Diaz,47,M,A7
99039,40545,Debra Carter,33,M,A8
99040,74669,Debbie Hogan,66,M,A3
99041,97923,Victoria Morales,65,M,A2
99042,54598,Kevin Haynes,53,F,A2
99043,22146,David Beck,59,M,A7
99044,46715,Haley Mcfarland,70,M,A2
99045,12884,Chase Jones,62,M,A3
99046,93915,Sarah Arroyo,69,F,A8
99047,30986,Elizabeth Wilson,42,M,A7
99048,50057,Casey Taylor,38,M,A8
99049,90636,Rebecca Shea,52,M,A2
99050,70366,Erin Duncan,64,M,A9
99051,16144,Michael Solis,44,M,A7
99052,34525,Alicia Tate,35,M,A2
99053,1182,Melissa Fernandez,74,M,A4
99054,81312,Alvin Greene,18,F,A7
99055,30816,Joshua Ramos,16,M,A6
99056,78059,Samuel Wheeler,55,M,A6
99057,58978,Raven Long,62,M,A9
99058,16583,Jennifer Wilson,74,M,A6
99059,85715,Dorothy Love,21,M,A6
99060,96115,Tracy Woodward,44,M,A3
99061,95818,Diana Campbell,50,M,A2
99062,36099,Hailey Orr,15,M,A7
99063,51994,Jose Hill,28,M,A1
99064,82344,Stephanie Montoya,52,M,A5
99065,82353,Nancy Larson,16,F,A9
99066,66104,Sarah Austin,26,M,A4
99067,52710,Barry Hernandez,72,M,A4
99068,40758,Ryan Browning,43,M,A9
99069,57852,Mariah Marshall,47,F,A3
99070,21271,Ronald Nguyen,69,F,A4
99071,48679,Audrey Mason,78,M,A2
99072,43625,Bryan Medina,36,M,A4
99073,18061,Timothy Lopez,45,M,A8
99074,65549,Kurt Andrade,28,F,A4
99075,51023,Michael Powell,51,F,A6
99076,11375,Andrew Lopez,15,M,A5
99077,95806,Veronica Smith,19,F,A7
99078,14986,Dustin Wright,23,M,A2
99079,45045,Malik Salas,27,M,A8
99080,74022,Claudia Miles,63,F,A3
99081,22556,Kimberly Anderson,48,M,A6
99082,6528,Danielle Butler,72,M,A4
99083,37779,Kelsey Wu,28,M,A6
99084,85798,Gary Grant,22,F,A9
99085,1564,Kristin Tucker,75,T,A8
99086,74069,Anthony Barton,61,M,A3
99087,24800,David Cantrell,38,M,A6
99088,1484,Hannah Dennis,67,M,A5
99089,278,Anthony Boyd,48,M,A2
99090,19102,Anthony Foster,55,F,A5
99091,76450,Heather Juarez,47,M,A2
99092,68795,Stacy Meyers,26,M,A2
99093,81666,Alicia Valdez,62,F,A6
99094,62384,Destiny Mcconnell,70,M,A3
99095,62487,Timothy Tate,74,F,A2
99096,66552,William Strickland,74,M,A8
99097,40785,Maria Benitez,52,M,A4
99098,61112,Elijah Hudson,29,M,A3
99099,99561,Grace Thomas,35,F,A7
99100,47447,Kristina Watkins,64,M,A2
99101,45776,Ricky Thomas,67,F,A2
99102,30540,Michelle Anderson,68,M,A8
99103,88283,Joseph Wright,49,M,A1
99104,71308,Robert Arnold,36,T,A2
99105,82124,Michele Wagner,54,F,A7
99106,51009,Emily Smith,26,M,A3
99107,96272,Emily Greer,73,M,A4
99108,59527,Virginia Hoffman,15,M,A5
99109,68024,Daniel Cook,24,M,A8
99110,12389,Chad Malone,60,M,A5
99111,85264,Ashley Patton,45,M,A3
99112,80393,Craig Estrada,17,M,A1
99113,50228,Rachael Matthews,61,M,A3
99114,35498,Erin Miller,44,M,A3
99115,63361,Brenda Burke,33,M,A3
99116,4021,Mary Banks,19,M,A6
99117,82083,Kathleen Jackson,54,M,A7
99118,3641,Allison Newton,28,M,A2
99119,11732,Kayla Medina,69,M,A5
99120,81750,Christina Cox,57,M,A4
99121,60458,Felicia Roth,27,T,A8
99122,4052,Joseph Barajas,14,M,A4
99123,88161,Robin Daniels,61,M,A7
99124,91682,Jennifer Harding,56,M,A3
99125,46696,Brian Hill,39,M,A9
99126,1974,Adrienne Fletcher,44,M,A5
99127,93514,Tamara Perez,59,M,A6
99128,94605,Elizabeth Dennis,69,F,A8
99129,94297,Anna Chambers,51,M,A3
99130,83353,Matthew Holt,48,M,A3
99131,94868,Krista Conley,72,M,A3
99132,84865,Melissa Glover,66,F,A7
99133,82281,Jennifer Smith,27,M,A5
99134,20712,Joel Perez,57,M,A8
99135,45825,Lee Jackson,30,M,A7
99136,63672,Diana Jones,28,M,A9
99137,20812,Jeffrey Lopez,57,M,A4
99138,82691,Mitchell Hernandez,27,M,A9
99139,21373,Leah Buck,23,M,A9
99140,32376,Jody Reed,21,F,A4
99141,71884,Kevin Rocha,24,M,A9
99142,40948,Andrea Taylor,25,M,A4
99143,17358,Wendy Randall,29,M,A5
99144,52695,Audrey Goodwin,39,T,A4
99145,3320,Jacqueline Elliott,66,M,A7
99146,58282,Kayla Cordova,65,M,A6
99147,76418,Charles Kelley,54,M,A8
99148,93815,Daniel Gray,30,F,A2
99149,19544,Rodney Richardson,64,M,A7
99150,95067,Anthony Sims,29,M,A1
99151,3625,Daniel Barron,48,M,A7
99152,12659,Rose Wells,78,F,A3
99153,8951,Jessica Parker,27,T,A2
99154,66788,Alec Harris,57,M,A4
99155,63234,Trevor Lopez,41,M,A3
99156,95481,Matthew Smith,50,M,A3
99157,24740,Ross Henderson,45,F,A1
99158,76997,Russell Smith,30,F,A6
99159,83402,Steven Ruiz,29,M,A4
99160,95247,Cynthia Parrish,45,M,A6
99161,53309,Gail Swanson,61,M,A7
99162,44767,Cynthia Wilcox,18,M,A5
99163,58636,Vanessa Strickland,48,M,A2
99164,62377,Daniel Vargas,30,M,A4
99165,57382,Ashley Lopez,51,M,A8
99166,97864,Timothy Vaughan,52,M,A1
99167,42282,Mark Gomez,35,M,A5
99168,36401,Daniel Steele,55,M,A3
99169,70948,Patrick Taylor,70,F,A1
99170,28160,Laura Larson,61,M,A8
99171,41355,Brittney Nelson,66,M,A7
99172,14408,Dominic Petersen,46,M,A5
99173,88111,Marilyn Choi,42,M,A4
99174,98803,Julie Fernandez,71,M,A6
99175,12348,Kelsey Stevens,67,M,A9
99176,25033,Samantha Ramirez,41,M,A6
99177,67625,John Franco,18,M,A8
99178,40294,Lori Lawrence,30,M,A6
99179,33710,Laura Stewart,79,M,A9
99180,91536,Kevin Sosa,24,M,A9
99181,36758,Angela Hughes,21,M,A7
99182,87069,Victoria Fleming,29,M,A5
99183,84895,William Goodwin,29,M,A3
99184,89608,Harry Gamble,31,M,A4
99185,39328,Ryan Ryan,41,F,A4
99186,63578,Timothy Davenport,72,M,A4
99187,78274,David Bryant,52,M,A8
99188,41062,Danny Pierce,49,M,A6
99189,87237,James Hill,60,M,A9
99190,21341,James Harding,54,M,A5
99191,39590,Shannon Colon,48,M,A4
99192,56845,Laura Martin,79,M,A7
99193,67940,Daniel Washington,78,M,A3
99194,83754,Christopher Crawford,33,M,A3
99195,58024,Andrea Howard,37,M,A1
99196,26626,Allison Deleon,63,M,A5
99197,75857,Tiffany Wilkinson,24,M,A1
99198,15162,Matthew Crawford,75,F,A1
99199,41225,Miguel Daniels,34,M,A5
99200,80934,Krystal Holden,48,M,A7
99201,48409,Craig Daniels,44,M,A4
99202,13460,David Evans,20,F,A9
99203,4152,Zachary Gomez,74,M,A1
99204,72295,Kim May,19,M,A4
99205,71498,Kathleen Davenport,43,M,A4
99206,70588,Christine Delgado,61,M,A1
99207,14220,Adam Mitchell,53,M,A1
99208,22380,Michelle Meadows,77,M,A3
99209,59296,Aaron Vaughn,29,M,A4
99210,95588,Tracy Harper,44,F,A2
99211,95913,Erin Morales,24,M,A2
99212,90737,Richard Mcclure,55,M,A5
99213,23443,Alicia Taylor,46,M,A9
99214,22312,Diane Oliver,39,M,A4
99215,49253,Adam Alvarado,28,M,A4
99216,34324,Jason Branch,26,M,A4
99217,13293,Toni Torres,45,M,A1
99218,71442,Nicholas Bennett,55,M,A8
99219,96055,Keith Dennis,56,M,A7
99220,60188,Patrick Tucker,39,M,A8
99221,96260,Lauren Nguyen,22,M,A9
99222,53400,John Smith,42,M,A1
99223,39260,Cassandra Roth,54,F,A6
99224,52719,Christopher Rodgers,44,M,A3
99225,89440,Stephanie Gordon,23,M,A5
99226,16321,Diane Lester,36,M,A7
99227,95695,Amy Soto,55,M,A1
99228,27313,Todd Newton,48,M,A3
99229,67484,Sandra Park,23,M,A5
99230,93277,Brooke Green,33,M,A7
99231,33494,Danny Griffin,65,M,A3
99232,41399,Joshua Wallace,32,M,A1
99233,89885,Jennifer Clay,26,F,A1
99234,64086,April Cox,21,F,A4
99235,6891,Matthew Nichols,67,M,A3
99236,21267,Aaron Green,70,M,A2
99237,63714,Ryan Jenkins,32,M,A9
99238,50366,David Ramirez,27,M,A2
99239,31334,James Hill,30,M,A5
99240,91202,Cathy Mccoy,55,M,A5
99241,24258,Vincent Rodriguez,30,M,A2
99242,76687,Amy Wallace,54,M,A2
99243,32375,Christina Mays,36,F,A6
99244,18505,Jeffrey Wilson,56,M,A4
99245,97946,Anne Anderson,34,M,A7
99246,20754,Shannon Villanueva,50,M,A5
99247,41430,Matthew Barnes,59,M,A3
99248,67986,Lorraine Hernandez,56,M,A3
99249,82344,Sean Harris,33,M,A9
99250,36751,Shelby Gregory,67,M,A3
99251,6002,Kimberly Thomas,35,M,A9
99252,95088,Virginia Davis,46,M,A7
99253,97597,Elizabeth Anderson,74,M,A9
99254,25669,Lisa Cole,51,M,A8
99255,77675,Amy Cain,62,M,A7
99256,57237,Derrick Dawson,61,M,A8
99257,75852,Monique Copeland,50,M,A2
99258,24771,Adam Johnson,44,M,A4
99259,44116,Christopher Nunez,27,M,A1
99260,33601,Tina Shaw,50,M,A3
99261,65445,Laura Edwards,69,M,A8
99262,32462,Douglas Diaz,45,M,A5
99263,50405,Jeffrey Melton,59,M,A7
99264,47895,Christopher Harrison,48,M,A3
99265,48629,Jennifer Peters,29,M,A4
99266,49029,Joy Evans,65,M,A7
99267,67727,Reginald Flores,46,F,A7
99268,91606,Amy Knapp,39,M,A7
99269,48011,David Campbell,60,M,A3
99270,66010,Donald Perez,28,M,A2
99271,74804,Meghan Rivera,15,M,A5
99272,99195,Jacob Perry,35,M,A5
99273,26285,Suzanne Alvarado,19,M,A8
99274,29311,Larry Jones,39,M,A4
99275,34091,Robert Ray,60,M,A8
99276,59170,Tammy Maxwell,49,M,A8
99277,2195,John Browning,48,M,A3
99278,73159,Michael Hart,55,M,A8
99279,24103,Anne Nelson,66,M,A9
99280,95273,Jennifer Jones,53,M,A5
99281,93674,Loretta Bowers,71,M,A8
99282,75514,Ashley Ortiz,23,M,A7
99283,27610,Alexandra Dickson,14,M,A5
99284,90997,Vicki Smith,43,M,A5
99285,81780,Emily Stanley,29,M,A1
99286,14018,Albert Clark,29,M,A7
99287,42829,Connie Dalton,67,M,A9
99288,46788,Cindy Baker,25,M,A7
99289,7260,William Quinn,73,M,A1
99290,78553,Suzanne Fernandez,48,M,A4
99291,14596,Kelsey Taylor,35,M,A4
99292,93142,Aaron Lee,43,T,A4
99293,55853,Crystal Jackson,73,M,A2
99294,51556,Andrew Freeman,24,M,A1
99295,21582,Scott Bailey,66,M,A8
99296,74990,Lisa Thompson,70,M,A6
99297,42567,Maria Hobbs,25,F,A2
99298,31316,Vanessa Ho,42,F,A6
99299,76605,Steven Briggs,15,M,A3
99300,29677,Cynthia Ferguson,38,M,A5
99301,2537,Monique Moon,41,M,A1
99302,48887,John Brown,77,M,A7
99303,22806,David Patel,14,M,A9
99304,71182,Amy Lloyd,78,M,A9
99305,19840,Sara Holden,64,M,A5
99306,52742,Nicole Myers,38,M,A6
99307,82188,Anna Mcdaniel,67,M,A9
99308,21837,John Rowe,14,M,A7
99309,20835,Scott Little,58,M,A5
99310,36886,Michael Parsons,28,F,A9
99311,70177,Victor Washington,29,M,A7
99312,112,Steven Mcclain,46,M,A7
99313,60526,Diane Davis,22,M,A7
99314,67725,Joseph Walker,54,M,A5
99315,54334,Jeffrey Jacobs,61,M,A8
99316,63098,Melissa Perry,22,M,A9
99317,34445,Ronald Nash,62,M,A9
99318,42073,Troy Rodriguez,69,M,A5
99319,37874,Jose Rodriguez,51,M,A3
99320,35363,Elijah Hurley,66,M,A8
99321,95471,Shelly Miller,40,M,A5
99322,62105,John Shepard,34,M,A6
99323,40498,Christine Gonzalez,65,M,A5
99324,35071,Veronica Hubbard,78,M,A1
99325,97755,Tracey Erickson,45,M,A7
99326,18251,James Crawford,48,M,A5
99327,64606,Anthony Wright,56,M,A9
99328,68554,Christopher Mcneil,44,M,A7
99329,8625,Heather Good,43,M,A7
99330,56953,Nicholas Valentine,37,M,A1
99331,42909,Terri Wallace,46,M,A8
99332,54071,Robert Davis,78,M,A5
99333,86483,Andrea Love,31,M,A4
99334,28151,Kevin Stanley,74,M,A8
99335,67696,Eric Dean,77,M,A8
99336,86906,Stacy Howe,53,M,A4
99337,69624,James Harris,28,M,A2
99338,92871,John Gomez,35,M,A9
99339,76774,Sheila Cain,41,M,A2
99340,2216,Barbara Murray,19,M,A3
99341,88406,Jose Cannon,62,M,A7
99342,45088,Nicole Gillespie,44,M,A6
99343,18144,Chad Pham,41,M,A2
99344,70008,Sarah Jackson,16,M,A6
99345,8718,Julie Davenport,18,M,A7
99346,24837,Olivia Reed,37,M,A3
99347,61701,Olivia Moreno,56,M,A1
99348,95068,Erin Cruz,18,M,A5
99349,9207,Ronald Fox,71,M,A4
99350,90144,Paula Walker,63,M,A1
99351,22529,Destiny Woods,74,M,A3
99352,7920,Gina Ramirez,58,M,A1
99353,52236,Wendy Tate,19,M,A4
99354,75359,Jose Rivers,55,M,A7
99355,97725,Aaron Simmons,36,M,A6
99356,85792,James Davis,59,M,A8
99357,76787,Lisa Walker,72,M,A9
99358,27561,Justin Martin,27,M,A3
99359,30752,Jose Watts,15,F,A7
99360,69232,Carlos Brown,19,M,A2
99361,51816,Adam Gallegos,64,F,A3
99362,21239,Levi Jones,17,M,A4
99363,67808,Timothy Powers,33,T,A6
99364,72907,Cynthia Ferguson,22,M,A3
99365,86484,Anthony Rodriguez,77,M,A2
99366,61369,Jesse Bailey,15,M,A2
99367,53221,Samuel Daniels,63,F,A1
99368,84158,Christopher Robinson,47,M,A6
99369,18018,John Austin,59,M,A4
99370,97884,Robert Flores,24,M,A9
99371,74790,Jessica White,70,M,A1
99372,3629,William Dean,69,M,A2
99373,35701,Heather Brown,34,F,A1
99374,2201,Matthew Allen,60,M,A1
99375,85242,Kevin Larsen,30,M,A9
99376,29382,Jennifer Hart,31,M,A4
99377,12164,Anna Rodriguez,55,M,A5
99378,77424,Darius Reyes,60,M,A9
99379,68911,Stacey Juarez,62,M,A3
99380,47206,John Phelps,48,M,A5
99381,56134,Jesse Rivera,48,F,A3
99382,75037,Julia Thomas,14,M,A2
99383,57034,Aaron Perry,72,M,A9
99384,24555,Teresa Jacobs,22,M,A1
99385,18208,Rebecca Hughes,66,M,A7
99386,53391,Julie Ho,45,M,A7
99387,30130,Susan Proctor,79,F,A4
99388,7502,Kathryn Stewart,48,M,A1
99389,90641,Tina Wood,28,M,A6
99390,66881,Barbara Ward,32,M,A5
99391,47370,Michael Johnson,65,M,A4
99392,18686,Carlos Cooper,39,M,A7
99393,1247,Melanie Lee,37,M,A4
99394,55130,Eric Shaw,43,M,A6
99395,19649,Sara Valencia,48,M,A7
99396,1536,David Castro,23,M,A2
99397,55189,Lisa Brown,38,M,A9
99398,16302,Alicia Meadows,71,M,A4
99399,73603,Riley Woods,70,M,A2
99400,73205,Anthony Larson,69,M,A3
99401,62965,Patricia Jenkins,17,M,A4
99402,43960,Nancy Yu,32,M,A5
99403,15381,Chase Ward,48,M,A5
99404,4935,James Davis,71,M,A6
99405,96038,Victor Gardner,17,M,A7
99406,41979,Linda Lee,26,T,A6
99407,49567,Carlos Turner,60,M,A3
99408,503,Martha Vasquez,14,M,A2
99409,53702,Mary Le,73,M,A4
99410,76951,Randall Wilson,29,M,A1
99411,43360,Andrea Holland,20,M,A6
99412,30092,Ashley Garcia,78,M,A7
99413,99460,Andrew Ryan,17,M,A9
99414,36348,Brooke Tucker,33,M,A4
99415,70023,Adam Duran,42,M,A9
99416,14586,Samantha Martin,57,M,A4
99417,742,Ryan Brooks,27,M,A7
99418,74229,Leslie Carey,69,M,A5
99419,661,Robin Maldonado,71,M,A6
99420,4970,Jennifer Shea,69,M,A3
99421,65518,Rhonda King,23,M,A6
99422,75959,Meghan Harrington,52,F,A1
99423,26461,Latoya Weaver,32,M,A5
99424,86702,Joseph Wilson,36,M,A8
99425,97185,John Jackson,71,M,A7
99426,3010,Julie Jackson,44,M,A4
99427,96564,Joshua Alvarez,73,M,A6
99428,38223,Caleb Williams,69,M,A3
99429,10965,Patrick Cooper,28,M,A7
99430,78054,Mary Garcia,55,M,A2
99431,4894,Xavier Williams,44,F,A8
99432,59049,Heather Lloyd,61,M,A4
99433,8822,Courtney Jones,32,F,A7
99434,15772,Frank Moore,70,M,A7
99435,93949,Amanda Smith,57,M,A2
99436,52383,Michael Dixon,40,M,A3
99437,72234,Amy Ross,56,M,A2
99438,97990,Terri Mullen,53,T,A3
99439,74964,Dalton Peters,49,M,A9
99440,7122,Cody Davis,28,F,A2
99441,48214,William Brewer,67,M,A4
99442,69639,Daniel Rodriguez,40,M,A7
99443,29197,James Rowe,50,M,A7
99444,55056,Jason Lamb,23,F,A3
99445,71441,Michelle Wilson,68,M,A5
99446,45967,Joseph Garcia,61,M,A8
99447,67625,Tyler Peters,46,M,A1
99448,79959,Melissa Wise,60,M,A5
99449,32298,Robert Phillips,65,M,A2
99450,36795,Michelle Bell,31,F,A7
99451,31351,Diane Williams,55,M,A5
99452,22127,Christina Juarez,42,M,A3
99453,16284,Brenda Delacruz,54,M,A3
99454,96808,Nicole Horton,32,M,A9
99455,99907,Lisa Davis,45,M,A6
99456,21662,Frank Collins,76,M,A6
99457,83972,Lindsay Garcia,40,M,A4
99458,80729,Lindsey Thornton,26,M,A4
99459,96897,William Daugherty,17,M,A3
99460,11739,Wendy Rodriguez,70,F,A4
99461,54909,Crystal Young,58,M,A7
99462,5350,Robert Wilson,24,M,A4
99463,35752,Makayla Stanley,17,M,A9
99464,40620,John Taylor,78,M,A1
99465,23211,Katherine Patel,48,M,A5
99466,15455,Joseph Wilson,31,F,A3
99467,3613,Alyssa Patterson,67,M,A2
99468,10449,Erica Steele,68,M,A3
99469,72387,William Hancock,53,M,A2
99470,46569,Jason Melton,76,M,A1
99471,24169,Russell Arroyo,72,M,A3
99472,76562,Jessica Sheppard,32,F,A4
99473,60036,James Mills,79,M,A2
99474,31315,Alexis Carter,54,M,A9
99475,69435,Anthony King,39,M,A7
99476,74798,Jennifer Wheeler,62,M,A7
99477,96375,Tracy Parker,16,M,A1
99478,69096,Tina Nguyen,20,M,A1
99479,77140,Christopher Black,14,M,A6
99480,70518,John Stewart,66,F,A6
99481,82147,Joseph Mora,32,M,A2
99482,21720,Jose Little,50,M,A5
99483,66332,Amanda Carr,26,M,A8
99484,67588,Jesse Haley,28,T,A6
99485,55638,Taylor Christian,15,M,A7
99486,46093,Lori Arroyo,73,M,A3
99487,44723,Nathan Baker,66,M,A5
99488,69343,Dylan Fowler,29,M,A4
99489,13132,Joy Pineda,70,M,A1
99490,82808,Kathryn Mckinney,34,M,A4
99491,79061,Melissa Davis,65,M,A9
99492,29716,Christopher Anderson,71,M,A2
99493,59258,Larry Miller,52,M,A9
99494,43410,Stephanie Harris,17,M,A6
99495,65127,Andrew Cunningham,51,M,A9
99496,90478,Joseph Ellis,35,M,A3
99497,6127,Shawn Bright,73,M,A3
99498,15733,Christine Fry,76,M,A8
99499,46104,Jeremiah Martinez,66,M,A4
99500,67017,James Turner,25,M,A8
99501,32005,Kimberly James,77,F,A5
99502,81082,Robert Gutierrez,43,M,A9
99503,64263,Judith James,70,F,A6
99504,62445,Jeffrey Rivera,27,M,A4
99505,25149,Catherine Allen,44,M,A9
99506,30921,Dominique Ochoa,55,M,A5
99507,40804,Leonard Diaz,31,M,A9
99508,56949,Robert Stevens,36,M,A3
99509,77504,Michael Hayes,76,M,A1
99510,11436,Colin Fitzpatrick,54,M,A2
99511,45335,Lisa Hernandez,65,M,A6
99512,9397,Eric Harrison,49,M,A3
99513,46397,Sarah Tucker,16,M,A7
99514,46534,Derrick Reid,77,M,A3
99515,48723,Yvonne Ellis,33,M,A2
99516,98165,Tanya Hogan,75,M,A2
99517,27843,Kimberly Heath,44,M,A1
99518,37744,Barbara Miller,61,M,A8
99519,92177,Debbie Ward,74,M,A5
99520,55315,Erica Smith,58,M,A8
99521,52139,Susan Figueroa,24,M,A5
99522,6221,Laura Jimenez,38,F,A1
99523,82801,Matthew Miller,51,M,A2
99524,17503,Jerry Fox,51,M,A9
99525,87183,Lacey Cortez,17,M,A4
99526,32938,Tracey Dominguez,42,M,A3
99527,98743,Wayne Washington,47,M,A3
99528,27869,Karen Soto,38,T,A8
99529,9271,Jeremy Duncan,21,M,A9
99530,70389,Victoria House,79,M,A5
99531,78789,Joshua Sanchez,54,F,A9
99532,91959,Carrie Mcfarland,15,M,A6
99533,66200,Nicole Pierce,28,M,A4
99534,82014,Wayne Carr,74,M,A6
99535,30780,James Rojas,66,M,A2
99536,10595,Joseph Lutz,51,T,A7
99537,53270,Megan Scott,74,M,A7
99538,18684,Brandon Adams,38,M,A4
99539,38299,Crystal Becker,23,M,A7
99540,73173,Megan Erickson,46,M,A4
99541,37191,Kevin Johnson,65,M,A4
99542,84212,Sophia Marsh,53,M,A3
99543,25244,Lisa Williams,32,M,A5
